bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
7127,The Count of Monte Cristo,Alexandre Dumas/Brantley Johnson/Margaret Brantley,4.25,0743487559,9780743487559,eng,620,193,26,5/1/2004,Simon  Schuster
7131,The Count of Monte Cristo,Alexandre Dumas/Lorenzo Carcaterra,4.25,037576030X,9780375760303,eng,1462,9921,586,6/11/2002,Modern Library
7135,The Brothers Karamazov,Fyodor Dostoyevsky/Andrew R. MacAndrew/Konstantin Mochulsky,4.32,0553212168,9780553212167,eng,1072,1022,154,4/1/1984,Bantam Classics
7138,Crime and Punishment,Fyodor Dostoyevsky/Leonard Stanton/James D. Hardy Jr./Sidney Monas/Robin Feuer Miller,4.21,0451530063,9780451530066,en-US,560,2041,183,3/7/2006,Signet
7139,Crime and Punishment in American History,Lawrence M. Friedman,3.86,0465014879,9780465014873,eng,590,112,4,9/9/1994,Basic Books
7140,Crime and Punishment in America,Elliott Currie,3.83,0805060162,9780805060164,eng,240,69,11,10/15/1998,Picador
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,James Lamar Roberts/Fyodor Dostoyevsky/CliffsNotes,3.72,0764586556,9780764586552,eng,128,30,0,11/7/2000,Cliffs Notes
7142,On Crimes and Punishments,Cesare Beccaria/David Young,3.92,0915144999,9780915144990,eng,129,1,0,11/1/1986,Hackett Publishing Company  Inc.
7144,Crime and Punishment,Fyodor Dostoyevsky/David McDuff,4.21,0143058142,9780143058144,eng,671,483122,10265,12/31/2002,Penguin
7150,Crime and Punishment (Norton Critical Editions),Fyodor Dostoyevsky/George Gibian/Jessie Coulson,4.21,0393096335,9780393096330,eng,690,34,5,4/1/1964,Norton and Co.
7154,The Politics of Injustice: Crime and Punishment in America,Katherine Beckett/Theodore Sasson,3.87,0761929940,9780761929949,eng,272,37,2,10/16/2003,Sage Publications  Inc
7160,The Beginning and the End,Naguib Mahfouz,4.08,0385264585,9780385264587,eng,412,363,41,9/20/1989,Anchor Books
7182,The Black Tulip,Alexandre Dumas/Robin Buss,3.80,0140448926,9780140448924,eng,246,10208,598,4/24/2003,Penguin Classics
7186,La Dame aux Camélias,Alexandre Dumas fils/David Coward,3.99,0192836382,9780192836380,eng,256,15211,411,3/30/2000,Oxford University Press
7188,The Women's War,Alexandre Dumas/Robin Buss,3.93,0140449779,9780140449778,eng,546,292,23,4/27/2006,Penguin Classics
7197,The Knight of Maison-Rouge,Alexandre Dumas/Julie Rose/Lorenzo Carcaterra,3.89,0812969634,9780812969634,eng,448,1172,70,9/14/2004,Modern Library
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,0060586370,9780060586379,en-US,848,11330,1011,8/31/2004,Harper Perennial
7201,As the Crow Flies,Jeffrey Archer,4.10,0312997116,9780312997113,eng,800,16264,621,5/16/2004,St. Martin's Paperbacks
7208,Under The Tuscan Sun - At Home In Italy,Frances Mayes,3.75,0767902807,9780767902809,en-US,291,1036,171,8/10/1998,Broadway Books
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,3.90,0785263705,9780785263708,eng,243,96614,3718,7/15/2003,Thomas Nelson
7220,The Secret Life of Bees,Sue Monk Kidd,4.05,0143036408,9780143036401,eng,302,1284,169,10/4/2005,Penguin Books
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.26,0232521026,9780232521023,eng,100,8024,317,11/1/1994,Darton  Longman & Todd
7231,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,Henri J.M. Nouwen/Michael    Ford,4.20,1594710872,9781594710872,eng,219,122,11,4/1/2006,Ave Maria Press
7240,The Prodigal Son (Roger the Chapman  #15),Kate Sedley,4.07,0727891626,9780727891624,en-GB,252,102,10,2/1/2007,Severn House Publishers
7244,The Poisonwood Bible,Barbara Kingsolver,4.06,0060786507,9780060786502,eng,546,613758,19846,7/5/2005,Harper Perennial Modern Classics
7246,The Poisonwood Bible,Barbara Kingsolver,4.06,057120175X,9780571201754,eng,616,1390,187,1/10/2000,Faber and Faber
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson/Neil Strauss,3.76,0060539097,9780060539092,eng,592,10537,806,8/17/2004,It Books
7260,Dominion: The Power of Man  the Suffering of Animals  and the Call to Mercy,Matthew Scully,4.16,0312319738,9780312319731,eng,448,1171,135,10/8/2003,St. Martin's Griffin
7263,No Dominion (Joe Pitt  #2),Charlie Huston,3.99,0345478258,9780345478252,eng,251,4698,202,12/26/2006,Del Rey
7264,Dominion (Ollie Chandler #2),Randy Alcorn,4.22,1590525930,9781590525937,eng,603,4180,104,5/1/2006,Multnomah Books
7266,O Is for Old Dominion: A Virginia Alphabet,Pamela Duncan Edwards/Troy Howell,3.76,1585361615,9781585361618,eng,40,20,5,9/30/2005,Sleeping Bear Press
7268,Dominion,Masamune Shirow,3.75,1569714886,9781569714881,eng,225,298,8,5/2/2000,Dark Horse Manga
7269,Essentials of Conservation Biology,Richard B. Primack,3.92,087893720X,9780878937202,eng,585,37,1,6/21/2007,Sinauer Associates
7271,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,Elliott A. Norse/Larry B. Crowder/Michael E. Soulé,4.59,1559636629,9781559636629,eng,496,16,2,5/9/2005,Island Press
7277,Key Topics in Conservation Biology,David W. Macdonald/Alonzo C. Addison/Sandra Baker/Mark S. Boyce/David Brown/Stephen Cobb/N. Mark Collins/C. Patrick Doncaster/John E. Fa/Joshua Ginsberg/Susanna B. Hecht/Katrina Service/Steve Albon/Les Firbank/Eli Geffen/Lise Albrechtsen/Elizabeth J. Asteraki/Christian Bonacic/Marcel Cardillo/Chris R. Dickman/Stephen A. Ellwood/H. Resit Akcakaya/Ruth E. Feber,3.33,1405122498,9781405122498,en-GB,307,3,0,1/1/2006,Wiley-Blackwell
7286,The Sawtooth Wolves,Jim Dutcher/Eric Baker/Greg Simpson/Richard Ballantine,4.58,0964991500,9780964991507,eng,191,38,2,1/1/1996,Rufus Publications
7304,Rainforest Home Remedies: The Maya Way To Heal Your Body and Replenish Your Soul,Rosita Arvigo/Nadine Epstein,4.13,006251637X,9780062516374,eng,221,66,7,1/9/2001,HarperOne
7315,Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century,Zolar,3.68,0743222636,9780743222631,en-US,480,72,4,6/8/2004,Atria Books
7321,The Complete Dream Dictionary,Pamela Ball,3.68,0785812148,9780785812142,eng,390,36,0,4/1/2000,Booksales
7331,Letters from Father Christmas,J.R.R. Tolkien/Baillie Tolkien,4.25,0618512659,9780618512652,eng,111,7043,767,11/15/2004,Mariner Books
7332,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien/Ted Nasmith,3.92,0618391118,9780618391110,eng,386,166136,4750,11/15/2004,Houghton Mifflin Company
7336,J.R.R. Tolkien: A Biography,Humphrey Carpenter,4.08,0618057021,9780618057023,eng,288,9057,312,6/6/2000,Mariner Books
7337,The Tolkien Reader,J.R.R. Tolkien/Peter S. Beagle,3.99,0345345061,9780345345066,eng,251,4200,145,11/12/1986,Del Rey
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft/Mark P. Shea/Amy H. Sturgis,3.79,1887726098,9781887726092,eng,323,39,2,5/9/2005,Mythopoeic Press
7339,The Monsters and the Critics and Other Essays,J.R.R. Tolkien/Christopher Tolkien,3.93,026110263X,9780261102637,eng,240,3441,78,5/2/2006,HarperCollins
7340,The Maps of Tolkien's Middle-earth,Brian Sibley/John  Howe/J.R.R. Tolkien,4.14,061839110X,9780618391103,eng,80,7649,31,10/2/2003,Houghton Mifflin Harcourt
7341,The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,Ralph C. Wood,4.09,0664226108,9780664226107,eng,169,577,67,10/31/2003,Westminster John Knox Press
7342,The Treason of Isengard: The History of The Lord of the Rings  Part Two (The History of Middle-earth  #7),J.R.R. Tolkien/Christopher Tolkien,4.17,0261102206,9780261102200,eng,465,102,5,2/4/2002,HarperCollins
7343,Tolkien and the Great War: The Threshold of Middle-earth,John Garth,3.71,0618574816,9780618574810,en-US,398,6230,109,6/1/2005,Mariner Books
7344,Tolkien and C.S. Lewis: The Gift of a Friendship,Colin Duriez,4.01,1587680262,9781587680267,eng,244,1354,53,10/8/2003,Paulist Press
7347,The Book of Lost Tales  Part One (The History of Middle-Earth  #1),J.R.R. Tolkien/Christopher Tolkien,3.83,0345375211,9780345375216,eng,367,10727,203,6/1/1992,Del Rey/Ballantine Books
7348,Tree and Leaf: Includes Mythopoeia and The Homecoming of Beorhtnoth,J.R.R. Tolkien,4.05,0007105045,9780007105045,eng,150,2357,97,2/5/2001,HarperCollins Publishers Ltd
7351,The Lord of the Rings: The Making of the Movie Trilogy,Brian Sibley/Ian McKellen,4.47,0618260226,9780618260225,eng,192,8051,34,11/6/2002,Mariner Books
7352,Tolkien: A Look Behind The Lord of the Rings,Lin Carter,3.76,0345215508,9780345215505,eng,211,13,0,8/12/1972,Ballantine Books (NY)
7353,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien/Rob Inglis,4.50,1402516274,9781402516276,eng,56,151,16,2/22/2002,Recorded Books  Inc.
7360,Midnight in the Garden of Good and Evil,John Berendt,3.92,0679643419,9780679643418,eng,388,983,79,9/27/2005,Modern Library
7361,Tom's Midnight Garden,Philippa Pearce,4.07,0140364544,9780140364545,eng,238,155,10,10/28/1993,Puffin Books
7366,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin/Catherine  Johnson,4.14,0156031442,9780156031448,eng,358,7633,975,1/2/2006,Harcourt
7370,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,J.R. Hyland,4.00,1930051158,9781930051157,eng,128,15,4,6/1/2000,Lantern Books
7375,Lafayette,Harlow Giles Unger,4.37,0471468851,9780471468851,eng,452,660,92,11/1/2003,Wiley (TP)
7388,My Pride and Joy: An Autobiography,George  Adamson,4.23,0671624970,9780671624972,en-US,304,134,12,12/31/1987,Simon & Schuster
7389,Runaways  Vol. 1: Pride and Joy,Brian K. Vaughan/Adrian Alphona,3.97,0785113797,9780785113799,eng,144,24754,859,12/6/2006,Marvel
7393,Sky's Pride and Joy (Bachelor Gulch #8),Sandra Steffen,3.33,0373194862,9780373194865,eng,192,3,0,11/24/2000,Silhouette Romance
7400,The Baby Emergency (Tennengarrah Clinic #1),Carol Marinelli,3.60,0263181499,9780263181494,eng,285,0,0,6/1/2004,Mills & Boon
7415,The Shaping of America: A Geographical Perspective on 500 Years of History: Volume 2: Continental America  1800-1867,D.W. Meinig,4.19,0300062907,9780300062908,eng,636,26,2,2/22/1995,Yale University Press
7420,The Basic Bakunin,Mikhail Bakunin/Robert M. Cutler,3.77,0879757450,9780879757458,eng,248,100,3,5/1/1992,Prometheus Books
7422,Berlioz: Servitude and Greatness  1832-1869 (Volume 2),David Cairns,4.27,0520240588,9780520240582,en-US,907,3,0,10/1/2003,University of California Press
7430,The Nubian Prince,Juan Bonilla/Esther Allen,3.54,0805077812,9780805077810,en-US,258,61,10,6/27/2006,Metropolitan Books
7432,Pardonable Lies (Maisie Dobbs  #3),Jacqueline Winspear,4.09,0312426216,9780312426217,eng,359,23318,1704,6/27/2006,Picador USA
7437,Naked Lunch,William S. Burroughs/James Grauerholz/Barry Miles,3.46,0802140181,9780802140180,eng,289,65998,2497,1/26/2004,Grove Press
7439,Naked Lunch: The Restored Text,William S. Burroughs,3.46,0007204442,9780007204441,eng,289,509,65,5/3/2005,HarperCollins Publishers
7444,The Electric Kool-aid Acid Test/The Kandy Kolored Tangerine Flake Streamline Baby/Radical Chic & Mau Mauing the Flak Catchers,Tom Wolfe,3.97,0965079929,9780965079921,eng,943,299,14,12/1/1990,Quality Paperback Book Club
7445,The Glass Castle,Jeannette Walls,4.27,074324754X,9780743247542,eng,288,808656,46176,1/17/2006,Scribner
7453,Same Sex in the City,Lauren  Levin/Lauren Blitzer,3.62,1416916326,9781416916321,eng,250,389,37,6/1/2006,Gallery Books
7454,Sex and the City: Kiss and Tell,Amy Sohn/Sarah Jessica Parker,4.01,0743456815,9780743456814,en-US,160,86,6,10/15/2002,Pocket Books
7477,Human Traces,Sebastian Faulks,3.63,0375502262,9780375502262,en-US,563,39,12,9/30/2006,Random House (NY)
7480,The Girl at the Lion d'Or,Sebastian Faulks,3.58,0375704531,9780375704536,eng,246,4630,272,12/7/1999,Vintage
7482,Human Traces,Sebastian Faulks,3.63,0099458268,9780099458265,eng,793,3541,274,7/6/2006,Vintage
7493,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,3.93,0375705244,9780375705243,eng,290,37996,1631,2/5/2002,BALLANTINE BOOKS
7494,Suzanne's Diary for Nicholas,James Patterson,4.17,0446611085,9780446611084,eng,289,131662,4267,8/1/2003,Vision
7501,Hitler's Willing Executioners: Ordinary Germans and the Holocaust,Daniel Jonah Goldhagen,3.68,0349107866,9780349107868,en-GB,634,87,7,3/3/1997,Abacus
7503,Hitler's Willinge Vollstrecker: Ganz gewöhlnliche Deutsche und der Holocaust,Daniel Jonah Goldhagen,3.68,344275500X,9783442755004,ger,728,6,1,7/1/1999,Wilhelm Goldmann Verlag  GmbH
7505,Beach Girls,Luanne Rice,4.06,0553587242,9780553587241,eng,448,8113,234,8/3/2004,Bantam
7510,The Beach House,James Patterson/Peter de Jonge,3.84,0446612545,9780446612548,eng,356,74386,1674,5/1/2003,Grand Central Publishing
7512,The Beach House (Beach House #1),Mary Alice Monroe,4.20,0778322947,9780778322948,eng,491,10716,1029,4/25/2006,Mira Books
7515,The Beach House,James Patterson/Peter de Jonge,3.84,0316969680,9780316969680,eng,358,717,57,6/10/2002,Little  Brown and Company
7520,Path of the Assassin (Scot Harvath  #2),Brad Thor,4.17,141651631X,9781416516316,eng,367,15270,485,7/1/2005,Pocket Books
7524,Presidential Assassins (History Makers),Patricia D. Netzley,3.60,1560066237,9781560066231,eng,112,5,1,9/1/1999,Lucent Books
7526,The Blind Side: Evolution of a Game,Michael   Lewis,4.18,039306123X,9780393061239,eng,304,24677,1924,9/17/2006,W. W. Norton  Company
7527,The Blind Watchmaker,Richard Dawkins,4.08,0393315703,9780393315707,eng,468,1093,77,9/17/1996,W. W. Norton  Company
7529,I Love Everybody (and Other Atrocious Lies),Laurie Notaro,3.97,0812969006,9780812969009,en-US,228,9648,587,6/8/2004,Villard Books
7530,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,Laurie Notaro,3.98,037576092X,9780375760921,en-US,257,8009,455,7/8/2003,Villard
7531,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,Laurie Notaro,3.88,0375760911,9780375760914,en-GB,225,16133,1099,7/2/2002,Villard
7533,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,Laurie Notaro,3.92,0812969014,9780812969016,eng,223,10040,439,4/19/2005,Villard
7534,There's a (Slight) Chance I Might Be Going to Hell: A Novel of Sewer Pipes  Pageant Queens  and Big Trouble,Laurie Notaro,3.55,1400065011,9781400065011,eng,320,36,8,5/29/2007,Villard
7536,Anleitung zum Zickigsein,Laurie Notaro,3.88,3404149475,9783404149476,ger,254,2,1,8/1/2003,Lübbe
7543,The Psychology of Winning,Denis Waitley,4.21,0425099997,9780425099995,eng,176,1332,64,10/15/1986,Berkley
7549,Jimmy Corrigan: El Chico más Listo del Mundo,Chris Ware,4.09,1594972079,9781594972072,spa,380,12,1,7/25/2006,Public Square Books
7551,The Acme Novelty Library #17,Chris Ware,4.35,1897299028,9781897299029,eng,64,772,21,11/28/2006,Drawn and Quarterly
7552,The Acme Novelty Library,Chris Ware,4.31,0375422951,9780375422959,en-US,108,2786,77,9/20/2005,Pantheon Books
7554,The Acme Novelty Datebook  Vol. 1  1986-1995,Chris Ware,4.17,1896597661,9781896597669,eng,208,504,23,11/26/2013,Drawn and Quarterly
7556,Quimby The Mouse,Chris Ware,4.09,022407265X,9780224072656,en-US,69,1411,32,11/20/2003,Jonathan Cape
7559,Candide: or  Optimism,Voltaire/Chris Ware/Theo Cuffe/Michael  Wood,3.77,0143039423,9780143039426,eng,155,1929,193,10/25/2005,Penguin Group
7572,Even Cowgirls Get the Blues,Tom Robbins,3.76,1842430246,9781842430248,eng,366,44664,1483,10/11/2001,No Exit Press
7577,Even Cowgirls Get the Blues & My Own Private Idaho,Gus Van Sant/Tom Robbins,3.76,0571169201,9780571169207,eng,199,97,2,2/21/1994,Faber  Faber
7579,Awakening the Buddha Within: Eight Steps to Enlightenment,Surya  Das,4.19,0767901576,9780767901574,en-US,432,12034,285,6/15/1998,Harmony
7580,Iran Awakening: A Memoir of Revolution and Hope,Shirin Ebadi,4.14,1400064708,9781400064700,eng,232,3187,267,5/2/2006,Random House (NY)
7581,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,4.31,1573241172,0645241001173,eng,438,5495,295,5/31/2000,Conari Press
7582,Awakening Intuition: Using Your Mind-Body Network for Insight and Healing,Mona Lisa Schulz/Christiane Northrup,3.93,0609804243,9780609804247,eng,397,317,32,4/20/1999,Three Rivers Press
7584,The Grace Awakening: Believing in Grace Is One Thing. Living it Is Another,Charles R. Swindoll,4.33,0849911885,9780849911880,eng,306,2068,63,11/19/2006,Thomas Nelson
7585,Spring's Awakening,Frank Wedekind/Eric Bentley,3.80,1557832455,9781557832450,eng,126,3378,137,4/1/2000,Applause Books
7586,Awakening at Midlife: A Guide to Reviving Your Spirit  Recreating Your Life  and Returning to Your Truest Self,Kathleen A. Brehony,3.99,1573226327,9781573226325,en-US,384,64,8,9/1/1997,Riverhead Books
7588,A Portrait of the Artist as a Young Man,James Joyce/Seamus Deane,3.61,0142437344,9780142437346,eng,329,108179,3536,3/25/2003,Penguin Classics
7590,A Portrait of the Artist As a Young Man,James Joyce/Walter Hettche/Hans Walter Gabler/John Paul Riquelme/John Mitchel/Michael Davitt/Canon  Doyle/Pádraic Pearse/Ignatius of Loyola/Giovanni Pietro Pinamont/Walter Pater/Oscar Wilde/Douglas Hyde/Kenneth Burke/Umberto Eco/Hugh Kenner/Hélène Cixous/Karen Lawrence/Maud Ellmann/Bonnie Kime Scott/Joseph Valente/Marian Eide/Pericles Lewis/Jonathan Mulrooney/J.M. Synge,3.61,0393926796,9780393926798,eng,490,359,35,5/1/2007,W. W. Norton & Company
7591,A Portrait of the Artist as a Young Man,James Joyce/Jim Norton,3.61,9626343664,9789626343661,eng,368,27,8,8/1/2005,Naxos Audiobooks
7592,A Portrait of the Artist as a Young Man,James Joyce/Langdon Hammer,3.61,0451530152,9780451530158,eng,256,419,46,6/6/2006,Signet Classics
7596,Vincent Van Gogh: Portrait of an Artist,Jan Greenberg/Sandra Jordan,3.94,0440419174,9780440419174,eng,144,220,38,1/14/2003,Yearling
7598,A Study Guide to Gabriel Garcia Marquez' One Hundred Years of Solitude,Gabriel García Márquez/Brenda K. Marshall/F. Murray Abraham,4.11,1570421129,9781570421129,eng,0,75,2,4/1/2006,Warner Adult
7599,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,006112009X,9780061120091,eng,448,1608,212,5/30/2006,Harper Perennial Modern Classics
7600,One Hundred Years Of Solitude,Gabriel García Márquez,4.07,1857152239,9781857152234,eng,416,376,53,9/21/1995,Everyman
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3.61,081297106X,9780812971064,eng,356,106493,6561,12/30/2003,Random House Trade Paperbacks
7606,The Annotated Lolita,Vladimir Nabokov/Alfred Appel,4.28,0679727299,9780679727293,eng,457,2965,358,4/23/1991,Vintage Books
7608,Lolita,Vladimir Nabokov/Jeremy Irons,3.89,0739322060,9780739322062,eng,12,787,239,4/26/2005,Random House Audio
7609,Nacho and Lolita,Pam Muñoz Ryan/Claudia Rueda,3.97,0439269687,9780439269681,eng,40,34,5,10/1/2005,Scholastic Press
7610,Reading Lolita in Tehran,Azar Nafisi,3.61,0007178484,9780007178483,eng,343,325,56,1/2/2004,Fourth Estate
7611,sex.lies.murder.fame.,Lolita Files,3.79,0060786809,9780060786809,eng,368,205,27,1/10/2006,Amistad
7613,Animal Farm,George Orwell/Boris Grabnar/Peter Škerl,3.93,0452284244,9780452284241,eng,122,2111750,29677,5/6/2003,NAL
7615,Farm Animals (A Chunky Book),Phoebe Dunn,3.86,0394862546,9780394862545,eng,28,35,4,2/12/1984,Random House Books for Young Readers
7624,Lord of the Flies,William Golding,3.68,0140283331,9780140283334,eng,182,2036679,26199,10/1/1999,Penguin Books
7633,Good Soldier Svejk And His Fortunes In The World,Jaroslav Hašek,4.11,0141184280,9780141184289,eng,752,91,10,10/3/2000,Penguin Classic
7637,The Good Soldier,Ford Madox Ford/Frank Kermode,3.72,1593082681,9781593082680,eng,256,264,35,3/28/2005,Barnes  Noble Classics
7656,Fahrenheit 451,Ray Bradbury,3.99,8445074873,9788445074879,eng,186,5733,606,4/1/2004,Del Rey
